,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
1396,FALSE,16000000,"Comedy, Romance",17894,tt0118691,The Beautician and the Beast,The story follows the misadventures of a New York City beautician who is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.,/2XrA1Kq1USLQJCh0uZv3WWfYUBm.jpg,0,The Beautician and the Beast,5.2,53,https://www.imdb.com/title/tt0118691/,https://www.themoviedb.org/movie/17894,https://image.tmdb.org/t/p/w92/2XrA1Kq1USLQJCh0uZv3WWfYUBm.jpg
1397,FALSE,0,"Comedy, Drama",28059,tt0120238,SubUrbia,A group of suburban teenagers try to support each other through the difficult task of becoming adults.,/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg,656747,SubUrbia,6.4,32,https://www.imdb.com/title/tt0120238/,https://www.themoviedb.org/movie/28059,https://image.tmdb.org/t/p/w92/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg
1398,FALSE,0,"Comedy, Foreign, Romance",58911,tt0116565,Hotel de Love,"10 years ago at a party, Steven thinks he sees the girl of his dreams, Melissa. Just as he's about to make his move, his twin brother Rick gets to her first and they fall in love. Steven watches his brother's relationship bloom, longing for Melissa all the while. Eventually, Melissa leaves to go to college and the brothers go on with their lives. Steven becomes a workaholic to block out his feelings about Melissa and Rick becomes a spineless bellboy at the Hotel de Love, after a later girl friend stood him up at the altar. Enter Steven and Rick's warring parents visiting the Hotel de Love for their anniversary. Re-enter Melissa with her current boyfriend, Norman. Suddenly Rick and Steven have a second chance at Melissa. Also there's Alison the palm reader, Susie behind the counter, the owner/piano player, and the freshly married couple.",/wk0NkJekbAF4qzXMlZfCZwoeeEs.jpg,0,Hotel de Love,4.3,2,https://www.imdb.com/title/tt0116565/,https://www.themoviedb.org/movie/58911,https://image.tmdb.org/t/p/w92/wk0NkJekbAF4qzXMlZfCZwoeeEs.jpg
1399,FALSE,17000000,"Action, Comedy",17949,tt0119887,The Pest,"Fast-talking Latino con artist Pestario ""Pest"" Vargas is the target of Scottish mobsters to whom he owes a considerable debt. Willing to do anything to raise money and avoid severe injury or death, Vargas agrees to a very unusual job -- he will be transported to a remote island and hunted by Gustav Shank, a racist German executive. If he can survive a full day and night, Vargas gets $50,000 and will be set free. Is he wily enough to elude Shank?",/zKklykkg4tQry6xJrOaggxMHnN0.jpg,0,The Pest,5,35,https://www.imdb.com/title/tt0119887/,https://www.themoviedb.org/movie/17949,https://image.tmdb.org/t/p/w92/zKklykkg4tQry6xJrOaggxMHnN0.jpg
1400,FALSE,0,"Drama, Comedy, Romance",1968,tt0119141,Fools Rush In,"Alex Whitman (Matthew Perry) is a designer from New York City who is sent to Las Vegas to supervise the construction of a nightclub that his firm has been hired to build. Alex is a straight-laced WASP-ish type who, while enjoying a night on the town, meets Isabel Fuentes (Salma Hayek), a free-spirited Mexican-American photographer. Alex and Isabel are overtaken by lust at first sight and end up sp",/e1rzqz7ehOk6uzu7Wkgu4q3L8CK.jpg,29481428,Fools Rush In,5.8,133,https://www.imdb.com/title/tt0119141/,https://www.themoviedb.org/movie/1968,https://image.tmdb.org/t/p/w92/e1rzqz7ehOk6uzu7Wkgu4q3L8CK.jpg
1401,FALSE,0,"Action, Comedy, Drama, Foreign, Romance",61563,tt0120357,Touch,"When Juvenal, a presumed miracle worker, appears on the scene Bill Hill attempts to exploit him but his plans go astray with the untimely intervention of August Murray and the developing relationship between Juvenal and Lynn Faulkner.",/zNQMixGaxdHB5BlYIixb6xqbShf.jpg,0,Touch,6,10,https://www.imdb.com/title/tt0120357/,https://www.themoviedb.org/movie/61563,https://image.tmdb.org/t/p/w92/zNQMixGaxdHB5BlYIixb6xqbShf.jpg
1402,FALSE,50000000,"Crime, Drama, Thriller",66,tt0118548,Absolute Power,A master thief coincidentally is robbing a house where a murder in which the President of The United States is involved occurs in front of his eyes. He is forced to run yet may hold evidence that could convict the President. A political thriller from and starring Clint Eastwood and based on a novel by David Baldacci.,/oJQdp09Oc51DkArsMDvgDLdWiDu.jpg,50068310,Absolute Power,6.4,226,https://www.imdb.com/title/tt0118548/,https://www.themoviedb.org/movie/66,https://image.tmdb.org/t/p/w92/oJQdp09Oc51DkArsMDvgDLdWiDu.jpg
1403,FALSE,0,"Comedy, Family",20735,tt0120317,That Darn Cat,"While making his nightly rounds in the neighborhood, Patti's pet cat D.C. finds himself the carrier of a call for help from a kidnap victim. Patti enlists skeptical law enforcement help to find the victim before it's too late.",/oEETW5y6DzBaTINap37N8KD67ze.jpg,0,That Darn Cat,3.9,11,https://www.imdb.com/title/tt0120317/,https://www.themoviedb.org/movie/20735,https://image.tmdb.org/t/p/w92/oEETW5y6DzBaTINap37N8KD67ze.jpg
1404,FALSE,25000000,Comedy,11419,tt0120434,Vegas Vacation,"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.",/8gzMxsGBDcgna4tDswCcdzkBKJo.jpg,36400360,Vegas Vacation,6,175,https://www.imdb.com/title/tt0120434/,https://www.themoviedb.org/movie/11419,https://image.tmdb.org/t/p/w92/8gzMxsGBDcgna4tDswCcdzkBKJo.jpg
1405,FALSE,0,,333165,tt0118042,Unforgotten: Twenty-Five Years After Willowbrook,"It was a nightmare that shocked not only New York, but all of America. The public outcry about the Willowbrook State School for people with developmental disabilities resulted from Geraldo Rivera's expose on WABC after he had entered Willowbrook with a film crew in 1972, using a stolen key.",/nqm8sgpoQ8aL0aZWeSZEvg0MzKj.jpg,0,Unforgotten: Twenty-Five Years After Willowbrook,7,2,https://www.imdb.com/title/tt0118042/,https://www.themoviedb.org/movie/333165,https://image.tmdb.org/t/p/w92/nqm8sgpoQ8aL0aZWeSZEvg0MzKj.jpg
1406,FALSE,0,"Comedy, Drama, Romance",25796,tt0120318,That Old Feeling,A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.,/tKvnzlzNJK0f1abseNPupFF3s36.jpg,0,That Old Feeling,7.1,15,https://www.imdb.com/title/tt0120318/,https://www.themoviedb.org/movie/25796,https://image.tmdb.org/t/p/w92/tKvnzlzNJK0f1abseNPupFF3s36.jpg
1407,FALSE,15000000,"Drama, Thriller, Mystery",638,tt0116922,Lost Highway,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",/z6yhgEzGUJaBBgAxoyggRzwLnVM.jpg,3675201,Lost Highway,7.5,572,https://www.imdb.com/title/tt0116922/,https://www.themoviedb.org/movie/638,https://image.tmdb.org/t/p/w92/z6yhgEzGUJaBBgAxoyggRzwLnVM.jpg
1408,FALSE,30000000,"Drama, History",25624,tt0120036,Rosewood,"Spurred by a white woman's lie, vigilantes destroy a black Florida town and slay inhabitants in 1923.",/1TFDWaCFbqibSQ2fgf2afhRhDwt.jpg,13130349,Rosewood,6.7,31,https://www.imdb.com/title/tt0120036/,https://www.themoviedb.org/movie/25624,https://image.tmdb.org/t/p/w92/1TFDWaCFbqibSQ2fgf2afhRhDwt.jpg
1409,FALSE,35000000,"Crime, Drama, Thriller",9366,tt0119008,Donnie Brasco,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,41954997,Donnie Brasco,7.4,1175,https://www.imdb.com/title/tt0119008/,https://www.themoviedb.org/movie/9366,https://image.tmdb.org/t/p/w92/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg
1410,FALSE,0,Comedy,60083,tt0117544,Salut cousin !,,/dKckqZgfBfQs8oOQuHJlPhhSEkK.jpg,0,Salut cousin !,3.3,4,https://www.imdb.com/title/tt0117544/,https://www.themoviedb.org/movie/60083,https://image.tmdb.org/t/p/w92/dKckqZgfBfQs8oOQuHJlPhhSEkK.jpg
1411,FALSE,0,Comedy,21915,tt0118750,Booty Call,"Rushon is sexually pent-up and ready to take thing things to the next level with his girlfriend, Nikki. But when he calls for a date, she asks to make it a double -- bringing along her brash friend Lysterine, whom Rushon sets up with his lewd buddy, Bunz. Things go better than expected. As the evening transitions from the restaurant to the bedroom, the two men go on a madcap search for what will surely make the night complete: condoms.",/k08rbDlwwftDynJnNkIiuaADcrj.jpg,20060051,Booty Call,5.6,29,https://www.imdb.com/title/tt0118750/,https://www.themoviedb.org/movie/21915,https://image.tmdb.org/t/p/w92/k08rbDlwwftDynJnNkIiuaADcrj.jpg
1412,FALSE,0,Documentary,90928,tt0120014,Rhyme & Reason,"A study in the world of hip-hop, done mostly with interviews, in order to see why it is as popular as it is today and what the future holds.",/lRIRlLX6VdMGKsiZAYPkxAJvWmA.jpg,0,Rhyme & Reason,6.3,8,https://www.imdb.com/title/tt0120014/,https://www.themoviedb.org/movie/90928,https://image.tmdb.org/t/p/w92/lRIRlLX6VdMGKsiZAYPkxAJvWmA.jpg
1413,FALSE,0,"Drama, Romance",50091,tt0118762,Boys Life 2,"Compilation of four short films about homoerotic situations involving young men. In ""Trevor"", by Peggy Rajski, a teenager faces homophobia and falls in love for the first time. Tom DeCerchio directed ""Nunzio's Second Cousin"", telling the story of a gay cop who forces a gay-basher to come to his house and have dinner with his family. In ""Alkali, Iowa"", by Mark Christopher, a young gay man finds out some of his father's past secrets. And ""Must Be the Music"", by Nickolas Perry, follows four teenagers looking for love in nightclubs.",/rrpIZTcOKpC27yYUzfw5yAgwBfX.jpg,532654,Boys Life 2,5,1,https://www.imdb.com/title/tt0118762/,https://www.themoviedb.org/movie/50091,https://image.tmdb.org/t/p/w92/rrpIZTcOKpC27yYUzfw5yAgwBfX.jpg
1414,FALSE,8000000,"Crime, Thriller, Drama",18420,tt0118859,City of Industry,"A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.",/vIIMwG7d353nTKxt5RkxAzqIPrH.jpg,0,City of Industry,5.6,14,https://www.imdb.com/title/tt0118859/,https://www.themoviedb.org/movie/18420,https://image.tmdb.org/t/p/w92/vIIMwG7d353nTKxt5RkxAzqIPrH.jpg
1415,FALSE,1000000,"Comedy, Romance",19952,tt0118702,Best Men,"Four tuxedo clad men showing up at a penitentiary to meet a friend who has just been released after three years in prison and is going straight from the jail to marry his girlfriend. En route to the wedding, one of the men asks to stop by a bank to pick up some cash. As it turns out, he is a wanted bank robber who uses Shakespeare passages during his robberies and thus has become known as ""Hamlet"". Soon all five men are caught up in the bank and involved in the robbery as they end up in a hostage situation. The hostage negotiator shows up who turns out to be Hamlet's father.",/fsr7E30XwGmW7UIOpVuAt2tcHYY.jpg,0,Best Men,5.6,8,https://www.imdb.com/title/tt0118702/,https://www.themoviedb.org/movie/19952,https://image.tmdb.org/t/p/w92/fsr7E30XwGmW7UIOpVuAt2tcHYY.jpg
1416,FALSE,0,"Comedy, Family",9446,tt0119432,Jungle 2 Jungle,"Uptight New York City executive, Michael Cromwell, pursues his soon-to-be ex-wife to South America and returns home with the son he never knew he had -- a boy raised in a tribal village in Brazil. Armed with only his blowgun, the 13-year-old Mimi-Siku discovers that the world outside his jungle home is indeed a strange place.",/xylrUIHs3XxZ47scDg7H1wpYzm1.jpg,0,Jungle 2 Jungle,4.9,122,https://www.imdb.com/title/tt0119432/,https://www.themoviedb.org/movie/9446,https://image.tmdb.org/t/p/w92/xylrUIHs3XxZ47scDg7H1wpYzm1.jpg
1417,FALSE,3000000,"Drama, History, Romance",28005,tt0116743,Kama Sutra - A Tale of Love,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",/4rsoEH2nloFdwfWv6FTRh8E0Kcg.jpg,4109095,Kama Sutra - A Tale of Love,5.7,36,https://www.imdb.com/title/tt0116743/,https://www.themoviedb.org/movie/28005,https://image.tmdb.org/t/p/w92/4rsoEH2nloFdwfWv6FTRh8E0Kcg.jpg
1418,FALSE,28000000,"Comedy, Drama",9403,tt0119951,Private Parts,"The auto-biographical story of Howard Stern, the radio-rebel who is now also a TV-personality, an author and a movie star.",/d8V9m1DIkXQlFYK8PsCRcJ6rh6d.jpg,41230799,Private Parts,6.7,106,https://www.imdb.com/title/tt0119951/,https://www.themoviedb.org/movie/9403,https://image.tmdb.org/t/p/w92/d8V9m1DIkXQlFYK8PsCRcJ6rh6d.jpg
1419,FALSE,10000000,"Comedy, Drama, Romance",27322,tt0119572,Love Jones,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",/pSMZnU26lL7soLXJJaIQCmvtNu0.jpg,0,Love Jones,8.1,12,https://www.imdb.com/title/tt0119572/,https://www.themoviedb.org/movie/27322,https://image.tmdb.org/t/p/w92/pSMZnU26lL7soLXJJaIQCmvtNu0.jpg
1420,FALSE,68000000,"Thriller, Action, Romance, Science Fiction, Adventure",10003,tt0120053,The Saint,"Ivan Tretiak, Russian Mafia boss who wants to create an oil crisis in Moscow and seize power as a result sends Simon Templar, great international criminal, to England to get a secret formula for cold fusion from U.S. scientist Emma Russell. Templar falls in love with Emma and they try to outwit Tretiak and his guerrillas, hiding from them in Moscow",/uA24D8JCg21RDINMZ3vFaQYdIzW.jpg,118063304,The Saint,5.9,310,https://www.imdb.com/title/tt0120053/,https://www.themoviedb.org/movie/10003,https://image.tmdb.org/t/p/w92/uA24D8JCg21RDINMZ3vFaQYdIzW.jpg
1421,FALSE,35000000,"Action, Crime, Drama, Mystery, Thriller",9311,tt0120152,Smilla's Sense of Snow,"Smilla Jaspersen, half Danish, half Greenlander, attempts to understand the death of a small boy who falls from the roof of her apartment building. Suspecting wrongdoing, Smilla uncovers a trail of clues leading towards a secretive corporation that has made several mysterious expeditions to Greenland. Scenes from the film were shot in Copenhagen and western Greenland. The film was entered into the 47th Berlin International Film Festival, where director Bille August was nominated for the Golden Bear.",/ngfNzb9w2ZXWHK2KaSCSoemJmqC.jpg,0,Smilla's Sense of Snow,6.6,61,https://www.imdb.com/title/tt0120152/,https://www.themoviedb.org/movie/9311,https://image.tmdb.org/t/p/w92/ngfNzb9w2ZXWHK2KaSCSoemJmqC.jpg
1422,FALSE,0,"Comedy, Drama",11844,tt0118064,The Van,"Set in ""Barrytown"", a fictitious working-class quarter of Dublin. ""Bimbo"" Reeves gets laid off from his job. With his redundancy, he buys a van and sells fish and chips with his buddy Larry. Due to Ireland's surprising success at the 1990 FIFA World Cup, their business starts off well, but the relationship between the two friends soon becomes strained as Bimbo behaves more like a typical boss.",/ezSLtI2l3g7iB0YXzkceMytfrAN.jpg,0,The Van,5.9,15,https://www.imdb.com/title/tt0118064/,https://www.themoviedb.org/movie/11844,https://image.tmdb.org/t/p/w92/ezSLtI2l3g7iB0YXzkceMytfrAN.jpg
1423,FALSE,10000000,"Drama, Thriller, Romance",884,tt0115964,Crash,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",/4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg,0,Crash,6.5,224,https://www.imdb.com/title/tt0115964/,https://www.themoviedb.org/movie/884,https://image.tmdb.org/t/p/w92/4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg
1424,FALSE,0,"Comedy, Drama, Mystery",49806,tt0116041,The Daytrippers,"Eliza D'Amico thinks her marriage to Louis is going great, until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo and Jo's boyfriend all pile into a station wagon, to go to the city to confront Louis with the letter. On the way, the five explore their relations with each other, and meet many interesting people.",/A2Vlb2xzn0jvKLgjiYoj6U8VDDf.jpg,0,The Daytrippers,6.2,11,https://www.imdb.com/title/tt0116041/,https://www.themoviedb.org/movie/49806,https://image.tmdb.org/t/p/w92/A2Vlb2xzn0jvKLgjiYoj6U8VDDf.jpg
1425,FALSE,45000000,Comedy,1624,tt0119528,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg,302710615,Liar Liar,6.4,1456,https://www.imdb.com/title/tt0119528/,https://www.themoviedb.org/movie/1624,https://image.tmdb.org/t/p/w92/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg
1426,FALSE,0,"Drama, Foreign",88423,tt0117422,The Quiet Room,A seven-year-old girl adopts a vow of silence in protest when her quarrelsome parents grow increasingly hostile to one another.,/g9qQS1IyrWPbe08AqRadBXdHKDW.jpg,0,The Quiet Room,5,1,https://www.imdb.com/title/tt0117422/,https://www.themoviedb.org/movie/88423,https://image.tmdb.org/t/p/w92/g9qQS1IyrWPbe08AqRadBXdHKDW.jpg
1427,FALSE,20000000,Drama,16052,tt0120094,Selena,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",/bmaj1ATO4s0SeRCUMuQ40fm0ulH.jpg,60000000,Selena,7.1,115,https://www.imdb.com/title/tt0120094/,https://www.themoviedb.org/movie/16052,https://image.tmdb.org/t/p/w92/bmaj1ATO4s0SeRCUMuQ40fm0ulH.jpg
1428,FALSE,90000000,"Crime, Thriller, Drama",4477,tt0118972,The Devil's Own,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,140807547,The Devil's Own,5.9,300,https://www.imdb.com/title/tt0118972/,https://www.themoviedb.org/movie/4477,https://image.tmdb.org/t/p/w92/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg
1429,FALSE,32000000,"Animation, Comedy, Family, Music",24662,tt0118829,Cats Don't Dance,"Danny, an ambitious singing/dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.",/sSx6WDj5moqTLVjyHB3COG0ELMq.jpg,3566637,Cats Don't Dance,7.1,25,https://www.imdb.com/title/tt0118829/,https://www.themoviedb.org/movie/24662,https://image.tmdb.org/t/p/w92/sSx6WDj5moqTLVjyHB3COG0ELMq.jpg
1430,FALSE,0,"Action, Comedy",18423,tt0118663,B.A.P.S.,"Can two clueless Georgia homegirls with big hearts -- and even bigger hair -- find happiness, fame and thrills in the swank hills of Beverly? Anything is possible when you are B.A.P.'s. They revive Blakemore's interest for life, and he teaches them to be ""Black American Princesses"" in return.",/kdAJ4Q5uE1I8KhiJnoc3HvESynE.jpg,7240837,B.A.P.S.,4.2,13,https://www.imdb.com/title/tt0118663/,https://www.themoviedb.org/movie/18423,https://image.tmdb.org/t/p/w92/kdAJ4Q5uE1I8KhiJnoc3HvESynE.jpg
1431,FALSE,0,"Comedy, Romance",76996,tt0116931,Love and Other Catastrophes,A day in the life of two film-school students trying to find love and another house-mate.,/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg,0,Love and Other Catastrophes,5.8,9,https://www.imdb.com/title/tt0116931/,https://www.themoviedb.org/movie/76996,https://image.tmdb.org/t/p/w92/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg
1432,FALSE,10000000,"Action, Adventure, Family, Fantasy, Science Fiction, Thriller",6499,tt0120389,Turbo: A Power Rangers Movie,"The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords.",/8wphfcxLmA58weK9jsIsgRWBECQ.jpg,17979739,Turbo: A Power Rangers Movie,4.6,60,https://www.imdb.com/title/tt0120389/,https://www.themoviedb.org/movie/6499,https://image.tmdb.org/t/p/w92/8wphfcxLmA58weK9jsIsgRWBECQ.jpg
1433,FALSE,35000000,"Drama, Romance",50512,tt0118623,Anna Karenina,Anna (Marceau) is a wife and mother who has an affair with the handsome Count Vronsky (Bean). Based on the novel by Tolstoy.,/6TkouR90wy44GGQtYihYNOJffJp.jpg,791830,Anna Karenina,6.4,26,https://www.imdb.com/title/tt0118623/,https://www.themoviedb.org/movie/50512,https://image.tmdb.org/t/p/w92/6TkouR90wy44GGQtYihYNOJffJp.jpg
1434,FALSE,30000000,"Action, Science Fiction",9405,tt0119013,Double Team,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,/pRGhrtm5zAnsblDI5xXzzwVcHY6.jpg,0,Double Team,4.4,163,https://www.imdb.com/title/tt0119013/,https://www.themoviedb.org/movie/9405,https://image.tmdb.org/t/p/w92/pRGhrtm5zAnsblDI5xXzzwVcHY6.jpg
1435,FALSE,0,"Drama, Romance",12723,tt0119381,Inventing the Abbotts,"In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.",/6L1SkHZB7jmMwFCrHMgRGJ9WAPG.jpg,5926128,Inventing the Abbotts,6.4,43,https://www.imdb.com/title/tt0119381/,https://www.themoviedb.org/movie/12723,https://image.tmdb.org/t/p/w92/6L1SkHZB7jmMwFCrHMgRGJ9WAPG.jpg
1436,FALSE,45000000,"Adventure, Horror, Thriller",9360,tt0118615,Anaconda,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",/DcGgcAAdZnW5A9AV03JTFFjft5.jpg,136885767,Anaconda,4.8,624,https://www.imdb.com/title/tt0118615/,https://www.themoviedb.org/movie/9360,https://image.tmdb.org/t/p/w92/DcGgcAAdZnW5A9AV03JTFFjft5.jpg
1437,FALSE,0,"Action, Comedy, Thriller, Romance",9434,tt0119229,Grosse Pointe Blank,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10th year High School reunion in Grosse Pointe, Michigan.",/3qn4gjft8dl5syUDpmPvWqCPFAf.jpg,28084357,Grosse Pointe Blank,6.9,278,https://www.imdb.com/title/tt0119229/,https://www.themoviedb.org/movie/9434,https://image.tmdb.org/t/p/w92/3qn4gjft8dl5syUDpmPvWqCPFAf.jpg
1438,FALSE,0,"Crime, Drama, Thriller",118991,tt0116762,Keys to Tulsa,"Richter Boudreau is on a bad streak: Languishing in the shadow of his celebrity mother, he loses his job as a film critic for the town paper, and now he's been approached with a dangerous proposition that ultimately leads to blackmail. Richter's friend Ronnie ropes him into a scheme to steal the inheritance of his wife, Vicky.",/gEhHtfqrSdnEUXtUuRnpyWiUjQd.jpg,57252,Keys to Tulsa,4.9,5,https://www.imdb.com/title/tt0116762/,https://www.themoviedb.org/movie/118991,https://image.tmdb.org/t/p/w92/gEhHtfqrSdnEUXtUuRnpyWiUjQd.jpg
1439,FALSE,0,"Romance, Drama",21626,tt0116783,Kissed,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",/hB4ghYHSZ3y2ItB0EohQEtADqKD.jpg,0,Kissed,7,21,https://www.imdb.com/title/tt0116783/,https://www.themoviedb.org/movie/21626,https://image.tmdb.org/t/p/w92/hB4ghYHSZ3y2ItB0EohQEtADqKD.jpg
1440,FALSE,0,"Comedy, Crime",13982,tt0118541,8 Heads in a Duffel Bag,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",/t9ZzvSgXpbhp6RxpT5nFXwuAwj5.jpg,0,8 Heads in a Duffel Bag,5.4,39,https://www.imdb.com/title/tt0118541/,https://www.themoviedb.org/movie/13982,https://image.tmdb.org/t/p/w92/t9ZzvSgXpbhp6RxpT5nFXwuAwj5.jpg
1441,FALSE,0,Drama,93946,tt0113314,Hollow Reed,"Following the break-up of his marriage after revealing his homosexuality, GP Martin Wyatt loses custody of his son Oliver to his now ex-wife Hannah and her new partner Frank. It is not long, however, until Oliver appears at the house of Martin and his new lover Tom claiming to have been beaten up by boys in the park. After another incident, Martin puts two and two together and comes to the conclusion that Frank has been beating Oliver without Hannah's knowledge. Martin then begins a long courtroom custody battle to win back his son.",/zjaQJflPr8y7abdpnBKTiK7p56l.jpg,0,Hollow Reed,6.8,6,https://www.imdb.com/title/tt0113314/,https://www.themoviedb.org/movie/93946,https://image.tmdb.org/t/p/w92/zjaQJflPr8y7abdpnBKTiK7p56l.jpg
1442,FALSE,16000000,"War, Drama, History",77223,tt0119859,Paradise Road,"Paradise Road is a 1997 film which tells the story of a group of English, American, Dutch and Australian women who are imprisoned in Sumatra during World War II. It was directed by Bruce Beresford and stars Glenn Close as beatific Adrienne Pargiter, Frances McDormand as the brash Dr. Verstak, Pauline Collins as missionary Margaret Drummond (based on missionary Margaret Dryburgh), Julianna Margulies as American socialite Topsy Merritt, Jennifer Ehle as British doyenne and model Rosemary Leighton Jones, Cate Blanchett as Australian nurse Susan McCarthy and Elizabeth Spriggs as dowager Imogene Roberts. Basing his picture on real events, Bruce Beresford tells the story of a vocal orchestra created by the women in a Japanese P.O.W. camp, a classic survivors' tale extolling women's ability to survive hardship and atrocity through perseverance, solidarity and creativity.",/A6leUBF4WYHyPs75dOO0UF5WFaJ.jpg,0,Paradise Road,6.2,21,https://www.imdb.com/title/tt0119859/,https://www.themoviedb.org/movie/77223,https://image.tmdb.org/t/p/w92/A6leUBF4WYHyPs75dOO0UF5WFaJ.jpg
1443,FALSE,0,"Drama, Crime",31465,tt0120366,Traveller,"A young man, Pat, visits the clan of gypsy-like grifters (Irish Travellers) in rural North Carolina from whom he is descended. He is at first rejected, but cousin Bokky takes him on as an apprentice. Pat learns the game while Bokky falls in love and desires a different life. Written by Jeff Hole",/h7j4YhdMk1Dd8EfROo0GNuoBoHy.jpg,0,Traveller,5.9,6,https://www.imdb.com/title/tt0120366/,https://www.themoviedb.org/movie/31465,https://image.tmdb.org/t/p/w92/h7j4YhdMk1Dd8EfROo0GNuoBoHy.jpg
1444,FALSE,0,"Drama, Romance",12793,tt0118586,All Over Me,"Claude and Ellen are best friends who live in a not-so-nice area of New York. They're involved in the subculture of 90s youth, complete with drugs, live music, and homophobia. All is changed one night when a violent and meaningless death rocks their lives.",/t6pWT0Ldi2IUaGxQBMlZVKL1BXh.jpg,0,All Over Me,5.9,15,https://www.imdb.com/title/tt0118586/,https://www.themoviedb.org/movie/12793,https://image.tmdb.org/t/p/w92/t6pWT0Ldi2IUaGxQBMlZVKL1BXh.jpg
